"person_name","gender_id","birth_year","death_year","data_source_id","ceda_id","religion_id","occupation_id","location_id","society_id","club_id"
Alfred Sanders,1,NA,NA,1,4,NA,3,1,2,NA
Alfred Sanders,1,NA,NA,1,4,NA,3,1,16,NA
Alfred Sanders,1,NA,NA,1,4,NA,3,1,34,NA
Alfred Sanders,1,NA,NA,1,4,NA,3,1,149,NA
Alfred Sanders,1,NA,NA,1,4,NA,3,3,2,NA
Alfred Sanders,1,NA,NA,1,4,NA,3,3,16,NA
Alfred Sanders,1,NA,NA,1,4,NA,3,3,34,NA
Alfred Sanders,1,NA,NA,1,4,NA,3,3,149,NA
Alfred Sanders,1,NA,NA,1,4,NA,7,1,2,NA
Alfred Sanders,1,NA,NA,1,4,NA,7,1,16,NA
Alfred Sanders,1,NA,NA,1,4,NA,7,1,34,NA
Alfred Sanders,1,NA,NA,1,4,NA,7,1,149,NA
Alfred Sanders,1,NA,NA,1,4,NA,7,3,2,NA
Alfred Sanders,1,NA,NA,1,4,NA,7,3,16,NA
Alfred Sanders,1,NA,NA,1,4,NA,7,3,34,NA
Alfred Sanders,1,NA,NA,1,4,NA,7,3,149,NA
Alfred Sanders,1,NA,NA,1,6,NA,3,1,2,NA
Alfred Sanders,1,NA,NA,1,6,NA,3,1,16,NA
Alfred Sanders,1,NA,NA,1,6,NA,3,1,34,NA
Alfred Sanders,1,NA,NA,1,6,NA,3,1,149,NA
Alfred Sanders,1,NA,NA,1,6,NA,3,3,2,NA
Alfred Sanders,1,NA,NA,1,6,NA,3,3,16,NA
Alfred Sanders,1,NA,NA,1,6,NA,3,3,34,NA
Alfred Sanders,1,NA,NA,1,6,NA,3,3,149,NA
Alfred Sanders,1,NA,NA,1,6,NA,7,1,2,NA
Alfred Sanders,1,NA,NA,1,6,NA,7,1,16,NA
Alfred Sanders,1,NA,NA,1,6,NA,7,1,34,NA
Alfred Sanders,1,NA,NA,1,6,NA,7,1,149,NA
Alfred Sanders,1,NA,NA,1,6,NA,7,3,2,NA
Alfred Sanders,1,NA,NA,1,6,NA,7,3,16,NA
Alfred Sanders,1,NA,NA,1,6,NA,7,3,34,NA
Alfred Sanders,1,NA,NA,1,6,NA,7,3,149,NA
Alfred M Sanderson,1,NA,NA,1,3,NA,NA,1,NA,NA
Alfred M Sanderson,1,NA,NA,1,4,NA,NA,1,NA,NA
T J Sanderson,1,NA,NA,1,4,NA,NA,1,NA,NA
W  Walbank Sanderson,1,NA,NA,1,3,NA,NA,3,36,61
W  Walbank Sanderson,1,NA,NA,1,6,NA,NA,3,36,61
Humfrey Sandwith,1,1822,1881,1,3,NA,3,1,NA,2
Humfrey Sandwith,1,1822,1881,1,3,NA,3,25,NA,2
Humfrey Sandwith,1,1822,1881,1,3,NA,4,1,NA,2
Humfrey Sandwith,1,1822,1881,1,3,NA,4,25,NA,2
William Satter,1,NA,NA,1,3,NA,NA,NA,NA,NA
William Devonshire Saull,1,1783,1855,1,3,NA,16,NA,9,NA
William Devonshire Saull,1,1783,1855,1,3,NA,16,NA,11,NA
William Devonshire Saull,1,1783,1855,1,3,NA,16,NA,22,NA
William Devonshire Saull,1,1783,1855,1,3,NA,16,NA,60,NA
William Devonshire Saull,1,1783,1855,1,3,NA,19,NA,9,NA
William Devonshire Saull,1,1783,1855,1,3,NA,19,NA,11,NA
William Devonshire Saull,1,1783,1855,1,3,NA,19,NA,22,NA
William Devonshire Saull,1,1783,1855,1,3,NA,19,NA,60,NA
W H Scattergood,1,NA,NA,1,4,NA,16,1,NA,NA
W H Scattergood,1,NA,NA,1,6,NA,16,1,NA,NA
Hermann Schaaffhausen,1,1816,1893,1,4,NA,37,19,NA,NA
Hermann Schaaffhausen,1,1816,1893,1,4,NA,38,19,NA,NA
Hermann Schaaffhausen,1,1816,1893,1,4,NA,86,19,NA,NA
William Mason Scharlieb,1,1829,1891,1,4,NA,11,7,NA,NA
William Mason Scharlieb,1,1829,1891,1,6,NA,11,7,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,3,NA,7,13,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,3,NA,7,30,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,3,NA,13,13,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,3,NA,13,30,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,3,NA,28,13,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,3,NA,28,30,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,4,NA,7,13,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,4,NA,7,30,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,4,NA,13,13,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,4,NA,13,30,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,4,NA,28,13,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,4,NA,28,30,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,6,NA,7,13,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,6,NA,7,30,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,6,NA,13,13,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,6,NA,13,30,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,6,NA,28,13,NA,NA
Carl Ritter von Scherzer,1,1821,1903,1,6,NA,28,30,NA,NA
E Schiemann,1,NA,NA,1,4,NA,NA,1,NA,NA
E Schiemann,1,NA,NA,1,6,NA,NA,1,NA,NA
Hermann de Schlagintweit,1,1826,1882,1,4,NA,NA,21,NA,NA
Robert  Herman Schomburgk,1,1804,1865,1,2,NA,7,74,NA,NA
Robert  Herman Schomburgk,1,1804,1865,1,2,NA,13,74,NA,NA
Robert  Herman Schomburgk,1,1804,1865,1,3,NA,7,74,NA,NA
Robert  Herman Schomburgk,1,1804,1865,1,3,NA,13,74,NA,NA
Henry R Schoolcraft,1,1793,1864,1,3,NA,11,5,101,NA
Henry R Schoolcraft,1,1793,1864,1,3,NA,11,5,227,NA
Henry R Schoolcraft,1,1793,1864,1,3,NA,11,5,228,NA
A Schumann,1,NA,NA,1,4,NA,NA,1,NA,NA
E S Schwabe,1,NA,NA,1,4,NA,16,3,NA,NA
Theodor Richard Schweitzer,1,NA,NA,1,4,NA,NA,1,NA,NA
Charles Scott,1,NA,NA,1,4,NA,NA,1,NA,NA
David Scott,1,NA,NA,1,4,NA,NA,7,NA,NA
Frederick Henry Scott,1,NA,NA,1,3,NA,NA,1,NA,NA
John (1) Scott,1,NA,NA,1,3,NA,3,1,NA,NA
John (1) Scott,1,NA,NA,1,3,NA,3,26,NA,NA
John (2) Scott,1,1817,1890,1,4,NA,3,1,27,NA
John (2) Scott,1,1817,1890,1,6,NA,3,1,27,NA
Robert Scott,1,NA,NA,1,3,NA,7,NA,NA,NA
Robert S Scott,1,NA,NA,1,4,NA,6,3,NA,NA
Robert S Scott,1,NA,NA,1,4,NA,6,6,NA,NA
Robert S Scott,1,NA,NA,1,6,NA,6,3,NA,NA
Robert S Scott,1,NA,NA,1,6,NA,6,6,NA,NA
Thomas Scott,1,NA,NA,1,3,NA,16,1,NA,NA
Thomas Scott,1,NA,NA,1,3,NA,16,26,NA,NA
Thomas Scott,1,NA,NA,1,6,NA,16,1,NA,NA
Thomas Scott,1,NA,NA,1,6,NA,16,26,NA,NA
Wentworth Lascelles Scott,1,NA,NA,1,4,NA,36,1,14,NA
Wentworth Lascelles Scott,1,NA,NA,1,4,NA,36,1,23,NA
John Scouler,1,1804,1871,1,3,NA,3,6,16,NA
John Scouler,1,1804,1871,1,3,NA,3,12,16,NA
John Scouler,1,1804,1871,1,3,NA,7,6,16,NA
John Scouler,1,1804,1871,1,3,NA,7,12,16,NA
John Scouler,1,1804,1871,1,6,NA,3,6,16,NA
John Scouler,1,1804,1871,1,6,NA,3,12,16,NA
John Scouler,1,1804,1871,1,6,NA,7,6,16,NA
John Scouler,1,1804,1871,1,6,NA,7,12,16,NA
J  Eglinton Seaman,1,NA,NA,1,4,NA,3,3,8,NA
Berthold Seemann,1,1825,1871,1,4,NA,NA,1,8,NA
Berthold Seemann,1,1825,1871,1,4,NA,NA,1,16,NA
E J Selwyn,1,1822,1893,1,3,NA,6,1,86,NA
William Selwyn,1,1806,1875,1,4,NA,6,3,NA,NA
William Selwyn,1,1806,1875,1,4,NA,7,3,NA,NA
Carl Semper,1,1832,1893,1,3,NA,7,19,NA,NA
Carl Semper,1,1832,1893,1,3,NA,40,19,NA,NA
Hugh R Semper,1,NA,NA,1,4,NA,16,1,NA,12
Hugh R Semper,1,NA,NA,1,4,NA,16,36,NA,12
Lucy Ellen Sewall,3,1837,1890,1,4,NA,3,5,NA,NA
Lucy Ellen Sewall,3,1837,1890,1,6,NA,3,5,NA,NA
Henry Sewell,1,NA,NA,1,4,NA,NA,1,NA,NA
Henry Sewell,1,NA,NA,1,4,NA,NA,27,NA,NA
George Sexton,1,NA,NA,1,3,NA,3,1,14,NA
George Seymour,1,NA,NA,1,4,NA,NA,1,NA,NA
Henry Danby Seymour,1,1820,NA,1,3,NA,5,1,14,2
Henry Danby Seymour,1,1820,NA,1,3,NA,5,1,14,60
Henry Danby Seymour,1,1820,NA,1,3,NA,5,1,14,62
Henry Danby Seymour,1,1820,NA,1,3,NA,21,1,14,2
Henry Danby Seymour,1,1820,NA,1,3,NA,21,1,14,60
Henry Danby Seymour,1,1820,NA,1,3,NA,21,1,14,62
Henry Danby Seymour,1,1820,NA,1,4,NA,5,1,14,2
Henry Danby Seymour,1,1820,NA,1,4,NA,5,1,14,60
Henry Danby Seymour,1,1820,NA,1,4,NA,5,1,14,62
Henry Danby Seymour,1,1820,NA,1,4,NA,21,1,14,2
Henry Danby Seymour,1,1820,NA,1,4,NA,21,1,14,60
Henry Danby Seymour,1,1820,NA,1,4,NA,21,1,14,62
Peter Sharp,1,NA,NA,1,4,NA,NA,1,8,NA
Peter Sharp,1,NA,NA,1,6,NA,NA,1,8,NA
Samuel Sharp,1,1814,1882,1,4,NA,NA,3,9,NA
Samuel Sharp,1,1814,1882,1,4,NA,NA,3,11,NA
W Sharp,1,1805,1896,1,3,NA,3,3,6,NA
W Sharp,1,1805,1896,1,3,NA,3,3,21,NA
W J Sharpe,1,NA,NA,1,4,NA,16,1,8,NA
A  Mackintosh Shaw,1,NA,NA,1,4,NA,NA,3,NA,NA
Frederick George Shaw,1,NA,1918,1,4,NA,4,7,230,NA
Frederick George Shaw,1,NA,1918,1,4,NA,4,12,230,NA
Frederick George Shaw,1,NA,1918,1,4,NA,63,7,230,NA
Frederick George Shaw,1,NA,1918,1,4,NA,63,12,230,NA
Frederick George Shaw,1,NA,1918,1,6,NA,4,7,230,NA
Frederick George Shaw,1,NA,1918,1,6,NA,4,12,230,NA
Frederick George Shaw,1,NA,1918,1,6,NA,63,7,230,NA
Frederick George Shaw,1,NA,1918,1,6,NA,63,12,230,NA
Norton Shaw,1,NA,1868,1,3,NA,3,1,8,NA
Norton Shaw,1,NA,1868,1,3,NA,3,5,8,NA
Norton Shaw,1,NA,1868,1,3,NA,3,58,8,NA
Robert Barkley Shaw,1,1839,1879,1,4,NA,28,7,NA,NA
William Wardrop Shaw,1,1816,1895,1,2,NA,16,1,NA,NA
William Wardrop Shaw,1,1816,1895,1,3,NA,16,1,NA,NA
x Sheffield,1,1832,1909,1,3,NA,5,1,NA,NA
x Sheffield,1,1832,1909,1,3,NA,5,3,NA,NA
x Sheffield,1,1832,1909,1,3,NA,21,1,NA,NA
x Sheffield,1,1832,1909,1,3,NA,21,3,NA,NA
x Sheffield,1,1832,1909,1,6,NA,5,1,NA,NA
x Sheffield,1,1832,1909,1,6,NA,5,3,NA,NA
x Sheffield,1,1832,1909,1,6,NA,21,1,NA,NA
x Sheffield,1,1832,1909,1,6,NA,21,3,NA,NA
Joseph Shepherd,1,1812,1887,1,4,NA,NA,3,NA,NA
H  Brinsley Sheridan,1,1820,1906,1,4,NA,5,1,NA,NA
H  Brinsley Sheridan,1,1820,1906,1,4,NA,5,3,NA,NA
William Henry Sherwood,1,NA,NA,1,4,NA,3,4,27,NA
Justin Shiel,1,1803,1871,1,3,NA,4,1,NA,2
Justin Shiel,1,1803,1871,1,3,NA,13,1,NA,2
John Joseph Shillinglaw,1,1831,1905,1,3,NA,59,18,8,NA
William Shipp,1,1807,1873,1,4,NA,74,3,168,NA
William Shipp,1,1807,1873,1,4,NA,87,3,168,NA
John Shortt,1,1822,1889,1,3,NA,3,7,2,NA
John Shortt,1,1822,1889,1,3,NA,3,7,27,NA
John Shortt,1,1822,1889,1,3,NA,4,7,2,NA
John Shortt,1,1822,1889,1,3,NA,4,7,27,NA
John Shortt,1,1822,1889,1,4,NA,3,7,2,NA
John Shortt,1,1822,1889,1,4,NA,3,7,27,NA
John Shortt,1,1822,1889,1,4,NA,4,7,2,NA
John Shortt,1,1822,1889,1,4,NA,4,7,27,NA
John Shortt,1,1822,1889,1,6,NA,3,7,2,NA
John Shortt,1,1822,1889,1,6,NA,3,7,27,NA
John Shortt,1,1822,1889,1,6,NA,4,7,2,NA
John Shortt,1,1822,1889,1,6,NA,4,7,27,NA
Charles Lionel Showers,1,1816,1895,1,3,NA,4,7,NA,NA
Charles Lionel Showers,1,1816,1895,1,6,NA,4,7,NA,NA
Thomas R G Shute,1,1802,1881,1,4,NA,16,3,NA,NA
James Kay Shuttleworth,1,1804,1877,1,3,NA,5,1,14,2
James Kay Shuttleworth,1,1804,1877,1,3,NA,21,1,14,2
Ramon de Silva-Ferro,1,1829,1889,1,4,NA,13,1,8,NA
Ramon de Silva-Ferro,1,1829,1889,1,4,NA,13,1,11,NA
Ramon de Silva-Ferro,1,1829,1889,1,4,NA,13,75,8,NA
Ramon de Silva-Ferro,1,1829,1889,1,4,NA,13,75,11,NA
Ramon de Silva-Ferro,1,1829,1889,1,6,NA,13,1,8,NA
Ramon de Silva-Ferro,1,1829,1889,1,6,NA,13,1,11,NA
Ramon de Silva-Ferro,1,1829,1889,1,6,NA,13,75,8,NA
Ramon de Silva-Ferro,1,1829,1889,1,6,NA,13,75,11,NA
P L Simmonds,1,NA,NA,1,3,NA,NA,NA,NA,NA
Constantine Simonides,1,NA,NA,1,4,NA,7,1,NA,NA
Constantine Simonides,1,NA,NA,1,4,NA,10,1,NA,NA
S F Simonson,1,NA,NA,1,4,NA,3,1,2,5
Frank Simpson,1,NA,NA,1,4,NA,3,3,NA,NA
Frank Simpson,1,NA,NA,1,4,NA,3,4,NA,NA
Frank Simpson,1,NA,NA,1,6,NA,3,3,NA,NA
Frank Simpson,1,NA,NA,1,6,NA,3,4,NA,NA
H V Simpson,1,NA,NA,1,4,NA,3,1,2,NA
H V Simpson,1,NA,NA,1,4,NA,3,1,27,NA
James Simpson,1,1817,1899,1,3,NA,6,3,123,NA
James Simpson,1,1817,1899,1,3,NA,32,3,123,NA
James Simpson,1,1817,1899,1,6,NA,6,3,123,NA
James Simpson,1,1817,1899,1,6,NA,32,3,123,NA
William Henry Simpson,1,1843,1914,1,3,NA,10,1,NA,NA
J  Marrion Sims,1,1813,1883,1,4,NA,3,1,6,NA
R S Sisson,1,NA,NA,1,4,NA,3,1,231,NA
Joseph Sister,1,NA,NA,1,3,NA,NA,NA,NA,NA
x Skardon,1,NA,NA,1,3,NA,4,NA,NA,NA
James Henry Skene,1,1812,1886,1,4,NA,13,76,26,NA
Frederick Mackenzie Skues,1,1834,1911,1,4,NA,3,1,34,NA
Frederick Mackenzie Skues,1,1834,1911,1,4,NA,3,4,34,NA
Frederick Mackenzie Skues,1,1834,1911,1,4,NA,4,1,34,NA
Frederick Mackenzie Skues,1,1834,1911,1,4,NA,4,4,34,NA
Frederick Mackenzie Skues,1,1834,1911,1,6,NA,3,1,34,NA
Frederick Mackenzie Skues,1,1834,1911,1,6,NA,3,4,34,NA
Frederick Mackenzie Skues,1,1834,1911,1,6,NA,4,1,34,NA
Frederick Mackenzie Skues,1,1834,1911,1,6,NA,4,4,34,NA
William Mackenzie Skues,1,NA,NA,1,4,NA,3,3,NA,NA
William Mackenzie Skues,1,NA,NA,1,4,NA,3,7,NA,NA
William Mackenzie Skues,1,NA,NA,1,4,NA,3,77,NA,NA
William Mackenzie Skues,1,NA,NA,1,4,NA,4,3,NA,NA
William Mackenzie Skues,1,NA,NA,1,4,NA,4,7,NA,NA
William Mackenzie Skues,1,NA,NA,1,4,NA,4,77,NA,NA
William Mackenzie Skues,1,NA,NA,1,6,NA,3,3,NA,NA
William Mackenzie Skues,1,NA,NA,1,6,NA,3,7,NA,NA
William Mackenzie Skues,1,NA,NA,1,6,NA,3,77,NA,NA
William Mackenzie Skues,1,NA,NA,1,6,NA,4,3,NA,NA
William Mackenzie Skues,1,NA,NA,1,6,NA,4,7,NA,NA
William Mackenzie Skues,1,NA,NA,1,6,NA,4,77,NA,NA
Thomas Peyton Slapp,1,NA,NA,1,3,NA,6,NA,NA,NA
Bath Charles Smart,1,1838,1887,1,3,NA,3,3,2,NA
Bath Charles Smart,1,1838,1887,1,6,NA,3,3,2,NA
J  Valentine Smedley,1,NA,NA,1,3,NA,16,1,NA,NA
Abell Smith,1,NA,NA,1,4,NA,NA,1,NA,NA
Andrew Smith,1,1797,1872,1,2,NA,3,1,21,2
Andrew Smith,1,1797,1872,1,2,NA,3,4,21,2
Andrew Smith,1,1797,1872,1,2,NA,28,1,21,2
Andrew Smith,1,1797,1872,1,2,NA,28,4,21,2
Andrew Smith,1,1797,1872,1,3,NA,3,1,21,2
Andrew Smith,1,1797,1872,1,3,NA,3,4,21,2
Andrew Smith,1,1797,1872,1,3,NA,28,1,21,2
Andrew Smith,1,1797,1872,1,3,NA,28,4,21,2
Andrew Smith,1,1797,1872,1,4,NA,3,1,21,2
Andrew Smith,1,1797,1872,1,4,NA,3,4,21,2
Andrew Smith,1,1797,1872,1,4,NA,28,1,21,2
Andrew Smith,1,1797,1872,1,4,NA,28,4,21,2
Andrew Smith,1,1797,1872,1,6,NA,3,1,21,2
Andrew Smith,1,1797,1872,1,6,NA,3,4,21,2
Andrew Smith,1,1797,1872,1,6,NA,28,1,21,2
Andrew Smith,1,1797,1872,1,6,NA,28,4,21,2
D  Pye Smith,1,NA,NA,1,3,NA,6,NA,NA,NA
Edward Osborne Smith,1,NA,1864,1,3,NA,16,1,8,NA
Edward Osborne Smith,1,NA,1864,1,3,NA,16,1,35,NA
Edward Osborne Smith,1,NA,1864,1,3,NA,16,1,153,NA
George (1) Smith,1,1828,1873,1,4,NA,NA,6,NA,NA
George (2) Smith,1,1840,1876,1,4,NA,NA,1,NA,NA
George (2) Smith,1,1840,1876,1,4,NA,NA,3,NA,NA
George Hill Smith,1,1815,1893,1,4,NA,3,3,NA,NA
George Whitely Smith,1,NA,NA,1,4,NA,16,37,NA,NA
John Smith,1,NA,NA,1,3,NA,NA,1,NA,NA
John Smith,1,NA,NA,1,4,NA,NA,1,NA,NA
John Smith,1,NA,NA,1,6,NA,NA,1,NA,NA
Joseph J Smith,1,NA,NA,1,4,NA,7,3,NA,NA
Peter Smith,1,NA,1866,1,4,NA,3,1,NA,NA
Protheroe Smith,1,1809,1889,1,4,NA,3,1,27,NA
Protheroe Smith,1,1809,1889,1,6,NA,3,1,27,NA
Tasker Smith,1,NA,NA,1,4,NA,NA,5,NA,NA
Thomas Smith,1,NA,NA,1,4,NA,3,3,27,NA
Thomas Eustace Smith,1,1831,1903,1,4,NA,5,3,NA,NA
Thomas Eustace Smith,1,1831,1903,1,6,NA,5,3,NA,NA
Thomas James Smith,1,1827,1896,1,3,NA,3,3,11,NA
Thomas James Smith,1,1827,1896,1,3,NA,3,3,23,NA
Thomas James Smith,1,1827,1896,1,3,NA,16,3,11,NA
Thomas James Smith,1,1827,1896,1,3,NA,16,3,23,NA
Thomas James Smith,1,1827,1896,1,4,NA,3,3,11,NA
Thomas James Smith,1,1827,1896,1,4,NA,3,3,23,NA
Thomas James Smith,1,1827,1896,1,4,NA,16,3,11,NA
Thomas James Smith,1,1827,1896,1,4,NA,16,3,23,NA
Thomas James Smith,1,1827,1896,1,6,NA,3,3,11,NA
Thomas James Smith,1,1827,1896,1,6,NA,3,3,23,NA
Thomas James Smith,1,1827,1896,1,6,NA,16,3,11,NA
Thomas James Smith,1,1827,1896,1,6,NA,16,3,23,NA
Thomas Southwood Smith,1,1788,1861,1,3,NA,3,NA,NA,NA
William Smith,1,NA,NA,1,4,NA,16,3,NA,NA
William Nugent Smith,1,NA,NA,1,4,NA,NA,3,NA,NA
Worthington George Smith,1,1835,1917,1,4,NA,7,1,9,NA
Worthington George Smith,1,1835,1917,1,4,NA,7,1,16,NA
Worthington George Smith,1,1835,1917,1,4,NA,7,1,232,NA
Worthington George Smith,1,1835,1917,1,4,NA,7,1,233,NA
Worthington George Smith,1,1835,1917,1,4,NA,7,3,9,NA
Worthington George Smith,1,1835,1917,1,4,NA,7,3,16,NA
Worthington George Smith,1,1835,1917,1,4,NA,7,3,232,NA
Worthington George Smith,1,1835,1917,1,4,NA,7,3,233,NA
Worthington George Smith,1,1835,1917,1,4,NA,10,1,9,NA
Worthington George Smith,1,1835,1917,1,4,NA,10,1,16,NA
Worthington George Smith,1,1835,1917,1,4,NA,10,1,232,NA
Worthington George Smith,1,1835,1917,1,4,NA,10,1,233,NA
Worthington George Smith,1,1835,1917,1,4,NA,10,3,9,NA
Worthington George Smith,1,1835,1917,1,4,NA,10,3,16,NA
Worthington George Smith,1,1835,1917,1,4,NA,10,3,232,NA
Worthington George Smith,1,1835,1917,1,4,NA,10,3,233,NA
Worthington George Smith,1,1835,1917,1,6,NA,7,1,9,NA
Worthington George Smith,1,1835,1917,1,6,NA,7,1,16,NA
Worthington George Smith,1,1835,1917,1,6,NA,7,1,232,NA
Worthington George Smith,1,1835,1917,1,6,NA,7,1,233,NA
Worthington George Smith,1,1835,1917,1,6,NA,7,3,9,NA
Worthington George Smith,1,1835,1917,1,6,NA,7,3,16,NA
Worthington George Smith,1,1835,1917,1,6,NA,7,3,232,NA
Worthington George Smith,1,1835,1917,1,6,NA,7,3,233,NA
Worthington George Smith,1,1835,1917,1,6,NA,10,1,9,NA
Worthington George Smith,1,1835,1917,1,6,NA,10,1,16,NA
Worthington George Smith,1,1835,1917,1,6,NA,10,1,232,NA
Worthington George Smith,1,1835,1917,1,6,NA,10,1,233,NA
Worthington George Smith,1,1835,1917,1,6,NA,10,3,9,NA
Worthington George Smith,1,1835,1917,1,6,NA,10,3,16,NA
Worthington George Smith,1,1835,1917,1,6,NA,10,3,232,NA
Worthington George Smith,1,1835,1917,1,6,NA,10,3,233,NA
Sydney James Smithers,1,NA,NA,1,4,NA,NA,3,NA,NA
Brice Smyth,1,1838,1922,1,4,NA,3,12,NA,NA
James Smyth,1,NA,NA,1,4,NA,4,3,NA,NA
John E Smyth,1,NA,NA,1,4,NA,3,1,2,NA
John E Smyth,1,NA,NA,1,4,NA,3,1,27,NA
John jun Smyth,1,NA,NA,1,4,NA,NA,3,NA,NA
R  Brough Smyth,1,1830,1889,1,3,NA,43,18,NA,NA
R  Brough Smyth,1,1830,1889,1,3,NA,88,18,NA,NA
Frederick Snaith,1,NA,1869,1,4,NA,3,3,234,NA
George Blagrove Snell,1,NA,NA,1,4,NA,NA,1,NA,NA
William Parker Snow,1,1817,1895,1,2,NA,4,1,NA,NA
William Parker Snow,1,1817,1895,1,2,NA,4,5,NA,NA
William Parker Snow,1,1817,1895,1,2,NA,28,1,NA,NA
William Parker Snow,1,1817,1895,1,2,NA,28,5,NA,NA
William Parker Snow,1,1817,1895,1,3,NA,4,1,NA,NA
William Parker Snow,1,1817,1895,1,3,NA,4,5,NA,NA
William Parker Snow,1,1817,1895,1,3,NA,28,1,NA,NA
William Parker Snow,1,1817,1895,1,3,NA,28,5,NA,NA
William Parker Snow,1,1817,1895,1,4,NA,4,1,NA,NA
William Parker Snow,1,1817,1895,1,4,NA,4,5,NA,NA
William Parker Snow,1,1817,1895,1,4,NA,28,1,NA,NA
William Parker Snow,1,1817,1895,1,4,NA,28,5,NA,NA
Samuel Solly,1,1805,1871,1,4,NA,3,1,2,NA
Samuel Solly,1,1805,1871,1,4,NA,3,1,6,NA
Samuel Solly,1,1805,1871,1,4,NA,3,1,21,NA
Samuel Reynolds Solly,1,1781,1866,1,3,NA,NA,1,9,2
Samuel Reynolds Solly,1,1781,1866,1,3,NA,NA,1,14,2
Samuel Reynolds Solly,1,1781,1866,1,3,NA,NA,1,21,2
William Somervell,1,NA,NA,1,3,NA,NA,1,NA,NA
William Somervell,1,NA,NA,1,6,NA,NA,1,NA,NA
Philip Southby,1,1843,1908,1,4,NA,11,1,11,NA
Philip Southby,1,1843,1908,1,4,NA,11,1,34,NA
Philip Southby,1,1843,1908,1,6,NA,11,1,11,NA
Philip Southby,1,1843,1908,1,6,NA,11,1,34,NA
Henry Southey,1,1783,1865,1,3,NA,3,1,NA,NA
James Bertram Sparhawk,1,NA,NA,1,4,NA,16,4,NA,NA
Henry King Spark,1,1824,1899,1,4,NA,16,3,14,NA
Henry King Spark,1,1824,1899,1,4,NA,16,3,235,NA
Henry King Spark,1,1824,1899,1,6,NA,16,3,14,NA
Henry King Spark,1,1824,1899,1,6,NA,16,3,235,NA
G W Spence,1,NA,NA,1,3,NA,3,3,NA,NA
Peter Spence,1,1806,1883,1,4,NA,16,3,NA,NA
W H Spence,1,NA,NA,1,4,NA,7,3,NA,NA
William Spence,1,1783,1860,1,3,NA,47,NA,21,NA
William Spence,1,1783,1860,1,3,NA,89,NA,21,NA
R J Spencer,1,NA,NA,1,4,NA,NA,3,NA,NA
William Henry Spencer,1,NA,NA,1,3,NA,NA,3,11,NA
William Henry Spencer,1,NA,NA,1,4,NA,NA,3,11,NA
T  Trevethan Spicer,1,NA,NA,1,3,NA,NA,NA,NA,NA
Edward Spooner,1,1821,1899,1,4,NA,6,6,26,NA
Edward Spooner,1,1821,1899,1,4,NA,6,6,39,NA
William Spottiswoode,1,1825,1883,1,3,NA,7,1,14,2
William Spottiswoode,1,1825,1883,1,3,NA,7,1,14,43
William Spottiswoode,1,1825,1883,1,3,NA,7,1,21,2
William Spottiswoode,1,1825,1883,1,3,NA,7,1,21,43
William Spottiswoode,1,1825,1883,1,6,NA,7,1,14,2
William Spottiswoode,1,1825,1883,1,6,NA,7,1,14,43
William Spottiswoode,1,1825,1883,1,6,NA,7,1,21,2
William Spottiswoode,1,1825,1883,1,6,NA,7,1,21,43
T B Sprague,1,1830,1920,1,4,NA,NA,1,96,NA
T B Sprague,1,1830,1920,1,4,NA,NA,1,153,NA
T B Sprague,1,1830,1920,1,4,NA,NA,1,236,NA
Francis R Spry,1,1834,1913,1,4,NA,NA,1,8,NA
Francis R Spry,1,1834,1913,1,4,NA,NA,1,11,NA
Flaxman Spurrell,1,NA,NA,1,4,NA,3,3,14,NA
Flaxman Spurrell,1,NA,NA,1,4,NA,3,3,144,NA
Flaxman Spurrell,1,NA,NA,1,4,NA,3,3,207,NA
Ephraim George Squier,1,1821,1888,1,3,NA,18,5,101,NA
Ephraim George Squier,1,1821,1888,1,3,NA,18,5,139,NA
Ephraim George Squier,1,1821,1888,1,3,NA,54,5,101,NA
Ephraim George Squier,1,1821,1888,1,3,NA,54,5,139,NA
Ephraim George Squier,1,1821,1888,1,4,NA,18,5,101,NA
Ephraim George Squier,1,1821,1888,1,4,NA,18,5,139,NA
Ephraim George Squier,1,1821,1888,1,4,NA,54,5,101,NA
Ephraim George Squier,1,1821,1888,1,4,NA,54,5,139,NA
Ephraim George Squier,1,1821,1888,1,6,NA,18,5,101,NA
Ephraim George Squier,1,1821,1888,1,6,NA,18,5,139,NA
Ephraim George Squier,1,1821,1888,1,6,NA,54,5,101,NA
Ephraim George Squier,1,1821,1888,1,6,NA,54,5,139,NA
